axis,library,term,overlap,set_size_in_universe,list_size,universe_size,fold_enrichment,p_value,genes,q_value
drug0,GO_BP,GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,7,242,50,1500,0.8677685950413223,0.7207917145838509,Apoe|Atp2b1|Mag|Nrxn1|Ptprd|Rnf112|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MUSCLE_ADAPTATION,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0,24,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MUSCLE_CONTRACTION,2,33,50,1500,1.8181818181818181,0.301829565218506,Atp1b1|Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY,0,13,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,2,45,50,1500,1.3333333333333333,0.4474305107818257,Atp1b1|Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0,33,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0,23,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,6,93,50,1500,1.9354838709677418,0.08425389143453631,Apoe|Mag|Nrxn1|Ptprd|Rnf112|Zeb2,0.6880028823171935
drug0,GO_BP,GOBP_REGULATION_OF_NERVOUS_SYSTEM_PROCESS,4,34,50,1500,3.5294117647058822,0.024233122928500488,Grin2a|Grin2b|Mag|Nrxn1,0.3563271558029387
drug0,GO_BP,GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0,24,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NEUROGENESIS,5,81,50,1500,1.8518518518518516,0.12819558083103078,Apoe|Mag|Ptprd|Rnf112|Zeb2,0.8704717824295505
drug0,GO_BP,GOBP_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY,2,24,50,1500,2.5,0.18923912647371055,Grin2a|Grin2b,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,3,48,50,1500,1.875,0.2129617728476184,Apoe|Clu|Mag,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,2,47,50,1500,1.2765957446808511,0.4702033260751992,Mag|Rnf112,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NEURON_MIGRATION,1,10,50,1500,3.0,0.2882684421548648,Ntng1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,10,99,50,1500,3.0303030303030303,0.0011090618952371218,Apoe|Chn1|Mag|Ndrg4|Nrcam|Nrxn1|Ntng1|Ppfia2|Ptprd|Zeb2,0.04291013285143626
drug0,GO_BP,GOBP_REGULATION_OF_NEUROTRANSMITTER_SECRETION,2,20,50,1500,3.0,0.14144844471358778,Ppfia2|Syt1,0.8806656040596941
drug0,GO_BP,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,2,22,50,1500,2.7272727272727275,0.1650200797304365,Ppfia2|Syt1,0.9611384572113236
drug0,GO_BP,GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,2,14,50,1500,4.285714285714286,0.07677394817604072,Apoe|Clu,0.639782901467006
drug0,GO_BP,GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,1,17,50,1500,1.7647058823529411,0.4398083575301246,Rian,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NUCLEAR_DIVISION,0,20,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0,13,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION,0,15,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,2,19,50,1500,3.1578947368421053,0.12996801648711176,Nrxn1|Ptprd,0.8704717824295505
drug0,GO_BP,GOBP_REGULATION_OF_ORGANELLE_ORGANIZATION,7,129,50,1500,1.627906976744186,0.13129700386491314,Erc2|Nrxn1|Ptprd|Sptbn1|Syt1|Syt7|Zeb2,0.8744165216413272
drug0,GO_BP,GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,1,22,50,1500,1.3636363636363638,0.5281983764075895,Grin2b,1.0
drug0,GO_BP,GOBP_REGULATION_OF_ORGAN_GROWTH,0,22,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_OSSIFICATION,1,24,50,1500,1.25,0.5595904961849962,Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,0,25,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0,13,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0,14,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PEPTIDE_TRANSPORT,2,30,50,1500,2.0,0.26406742974514547,Pex5l|Syt7,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,1,10,50,1500,3.0,0.2882684421548648,Nrxn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0,35,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PHAGOCYTOSIS,1,14,50,1500,2.142857142857143,0.3791877227557184,Syt7,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,4,133,50,1500,0.9022556390977443,0.6619305381928015,Apoe|Nrxn1|Zbtb20|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PHOSPHORYLATION,3,118,50,1500,0.7627118644067797,0.7687381254905901,Apoe|Nrxn1|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,1,12,50,1500,2.5,0.33524969917904673,Apoe,1.0
drug0,GO_BP,GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY,1,11,50,1500,2.7272727272727275,0.31215205147852715,Dclk1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION,8,30,50,1500,8.0,2.8797112960099904e-06,Apoe|Dclk1|Grin2b|Nrcam|Nrxn1|Plppr4|Ppfia2|Ptprd,0.0013164617245306493
drug0,GO_BP,GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,2,25,50,1500,2.4,0.20153398901832625,C1ql3|Nrxn3,1.0
drug0,GO_BP,GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL,6,34,50,1500,5.294117647058823,0.0006668188898421362,Dpp6|Gria2|Grin2a|Grin2b|Nrxn1|Slc17a7,0.030099463777596428
drug0,GO_BP,GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0,18,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,2,11,50,1500,5.454545454545455,0.04943234891824236,Atp1b1|Dpp6,0.5116405540900881
drug0,GO_BP,GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT,2,13,50,1500,4.615384615384615,0.06720522304156554,Atp1b1|Dpp6,0.6100006407734712
drug0,GO_BP,GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,0,27,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH,5,193,50,1500,0.7772020725388601,0.7924429220971925,Apoe|Clu|Grin2a|Mag|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,2,15,50,1500,4.0,0.08674586941049843,Apoe|Clu,0.6909903813336272
drug0,GO_BP,GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1,10,50,1500,3.0,0.2882684421548648,Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_BINDING,0,20,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,3,39,50,1500,2.3076923076923075,0.13784616132080219,Apoe|Clu|Grin2a,0.8806656040596941
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,3,51,50,1500,1.7647058823529411,0.23980914780251136,Apoe|Clu|Sptbn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1,14,50,1500,2.142857142857143,0.3791877227557184,Sptbn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,1,11,50,1500,2.7272727272727275,0.31215205147852715,Sptbn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,3,21,50,1500,4.285714285714286,0.03036754457633339,Dpp6|Nrxn1|Sptbn1,0.41468285660959464
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,4,22,50,1500,5.454545454545455,0.005132127100932804,Dpp6|Grin2a|Nrxn1|Sptbn1,0.13451139579057753
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1,20,50,1500,1.5,0.49461650530034706,Dclk1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,3,15,50,1500,6.0,0.011956460152065383,Dpp6|Nrxn1|Sptbn1,0.2459113468087543
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,3,130,50,1500,0.6923076923076924,0.8243720051473609,Apoe|Nrxn1|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,1,24,50,1500,1.25,0.5595904961849962,Sptbn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_SECRETION,2,35,50,1500,1.7142857142857142,0.32686990772459135,Apoe|Syt7,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,3,35,50,1500,2.571428571428571,0.10814346217319507,Apoe|Nrxn1|Zeb2,0.770759324699307
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_STABILITY,2,26,50,1500,2.3076923076923075,0.21392436250078883,Atp1b1|Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEOLYSIS,2,38,50,1500,1.5789473684210527,0.3640022098915078,Apoe|Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,2,18,50,1500,3.3333333333333335,0.11872751053120777,Apoe|Clu,0.8244966009111651
drug0,GO_BP,GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,1,15,50,1500,2.0,0.4000764265660914,Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,1,15,50,1500,2.0,0.4000764265660914,Ptprd,1.0
drug0,GO_BP,GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,3,18,50,1500,5.0,0.019985074320243792,Ppfia2|Syt1|Syt7,0.3382890184416267
drug0,GO_BP,GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS,1,28,50,1500,1.0714285714285714,0.616356933817995,Ptgds,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1,48,50,1500,0.625,0.8086739419485636,Apoe,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,0,20,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,2,144,50,1500,0.4166666666666667,0.9616856147128319,Apoe|Nrxn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RESPONSE_TO_STRESS,2,142,50,1500,0.4225352112676056,0.9592373876420194,Apoe|Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,1,32,50,1500,0.9375,0.6659340944396241,Apoe,1.0
drug0,GO_BP,GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,1,13,50,1500,2.3076923076923075,0.3575867388571701,Apoe,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SECRETION,6,96,50,1500,1.875,0.09500464680612147,Apoe|Grin2b|Pex5l|Ppfia2|Syt1|Syt7,0.7372087596674634
drug0,GO_BP,GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,0,15,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,4,34,50,1500,3.5294117647058822,0.024233122928500488,Apoe|Chn1|Grin2a|Grin2b,0.3563271558029387
drug0,GO_BP,GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,2,41,50,1500,1.4634146341463414,0.40039713749493766,Apoe|Zbtb20,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION,1,17,50,1500,1.7647058823529411,0.4398083575301246,Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,1,14,50,1500,2.142857142857143,0.3791877227557184,Atp1b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION,1,19,50,1500,1.5789473684210527,0.4769581022710094,Nfib,1.0
drug0,GO_BP,GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,1,10,50,1500,3.0,0.2882684421548648,Apoe,1.0
drug0,GO_BP,GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,1,16,50,1500,1.875,0.4202758734830577,Atp1b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,3,53,50,1500,1.6981132075471699,0.258037725432261,Apoe|Clu|Sptbn1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,3,30,50,1500,3.0,0.07524124775221704,Dclk1|Nrxn1|Ptprd,0.639782901467006
drug0,GO_BP,GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,11,59,50,1500,5.593220338983051,1.5399086780573547e-06,Apoe|C1ql3|Cttnbp2|Dclk1|Grin2b|Nrcam|Nrxn1|Plppr4|Ppfia2|Ptprd|Slc17a7,0.0012511758009216007
drug0,GO_BP,GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,4,55,50,1500,2.181818181818182,0.1071421246676448,Apoe|Grin2a|Grin2b|Syt7,0.770759324699307
drug0,GO_BP,GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,6,21,50,1500,8.571428571428571,3.751412473370818e-05,Gria2|Grin2a|Grin2b|Nrxn1|Plppr4|Syt1,0.007679405288851092
drug0,GO_BP,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,1,22,50,1500,1.3636363636363638,0.5281983764075895,Ttr,1.0
drug0,GO_BP,GOBP_REGULATION_OF_SYSTEM_PROCESS,9,102,50,1500,2.6470588235294117,0.005217011425227198,Apoe|Atp1b1|Atp2b1|Grin2a|Grin2b|Mag|Nrxn1|Pex5l|Ttr,0.13456577088879676
drug0,GO_BP,GOBP_REGULATION_OF_TISSUE_REMODELING,1,17,50,1500,1.7647058823529411,0.4398083575301246,Syt7,1.0
drug0,GO_BP,GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,3,59,50,1500,1.5254237288135595,0.31371481999432677,Apoe|Nrxn1|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_TRANSLATION,0,13,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1,36,50,1500,0.8333333333333334,0.7092162291569126,Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,5,67,50,1500,2.2388059701492535,0.06832007176662877,Atp1b1|Dpp6|Grin2a|Grin2b|Plp1,0.6100006407734712
drug0,GO_BP,GOBP_REGULATION_OF_TRANSPORT,16,223,50,1500,2.1524663677130045,0.0014639545099924957,Apoe|Atp1b1|Atp2b1|Clu|Dpp6|Erc2|Grin2a|Grin2b|Ndrg4|Nrxn1|Pex5l|Plp1|Ppfia2|Slc17a7|Syt1|Syt7,0.05171578432038707
drug0,GO_BP,GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,1,30,50,1500,1.0,0.6419855589414076,Atp1b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,12,113,50,1500,3.185840707964602,0.00019643192812199278,Apoe|Gria2|Grin2a|Grin2b|Nrxn1|Nrxn3|Ntng1|Plppr4|Ppfia2|Ptprd|Syt1|Syt7,0.020137897307239444
drug0,GO_BP,GOBP_REGULATION_OF_TUBE_SIZE,2,39,50,1500,1.5384615384615383,0.3762268611656,Apoe|Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_T_CELL_ACTIVATION,0,50,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_T_CELL_PROLIFERATION,0,29,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1,11,50,1500,2.7272727272727275,0.31215205147852715,Clu,1.0
drug0,GO_BP,GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,2,14,50,1500,4.285714285714286,0.07677394817604072,Apoe|Zeb2,0.639782901467006
drug0,GO_BP,GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,0,65,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_VASOCONSTRICTION,1,15,50,1500,2.0,0.4000764265660914,Atp2b1,1.0
drug0,GO_BP,GOBP_REGULATION_OF_VESICLE_FUSION,3,12,50,1500,7.5,0.006204459645394968,Erc2|Syt1|Syt7,0.148268337114218
drug0,GO_BP,GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,9,74,50,1500,3.6486486486486487,0.0005162439589363815,Apoe|Clu|Erc2|Ndrg4|Nrxn1|Ppfia2|Slc17a7|Syt1|Syt7,0.026934132599897964
drug0,GO_BP,GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE,0,14,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_VIRAL_PROCESS,0,15,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY,2,33,50,1500,1.8181818181818181,0.301829565218506,Apoe|Zeb2,1.0
drug0,GO_BP,GOBP_REGULATION_OF_WOUND_HEALING,1,23,50,1500,1.3043478260869565,0.5441591891136924,Apoe,1.0
drug0,GO_BP,GOBP_RENAL_SYSTEM_DEVELOPMENT,0,63,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RENAL_SYSTEM_PROCESS,1,13,50,1500,2.3076923076923075,0.3575867388571701,Ttr,1.0
drug0,GO_BP,GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RENAL_TUBULE_DEVELOPMENT,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RENAL_TUBULE_MORPHOGENESIS,0,13,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_REPRODUCTIVE_PROCESS,3,173,50,1500,0.5202312138728323,0.9411501940505564,Kcnq1ot1|Meg3|Ptgds,1.0
drug0,GO_BP,GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,0,48,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,2,45,50,1500,1.3333333333333333,0.4474305107818257,Meg3|Nfib,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ABIOTIC_STIMULUS,9,161,50,1500,1.6770186335403727,0.07919259245760212,Atp1b1|Grin2a|Grin2b|Mag|Ndrg4|Nrxn1|Ptprd|Ttr|Zeb2,0.6555616786660228
drug0,GO_BP,GOBP_RESPONSE_TO_ACID_CHEMICAL,2,31,50,1500,1.9354838709677418,0.27666470071835436,Gria2|Grin2a,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ACTIVITY,0,17,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ALCOHOL,2,37,50,1500,1.6216216216216215,0.3516951994318052,Grin2a|Grin2b,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ALKALOID,0,23,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_AMINE,1,11,50,1500,2.7272727272727275,0.31215205147852715,Grin2a,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_AMYLOID_BETA,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ANGIOTENSIN,0,10,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_AUDITORY_STIMULUS,1,10,50,1500,3.0,0.2882684421548648,Nrxn1,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_AXON_INJURY,2,20,50,1500,3.0,0.14144844471358778,Apoe|Mag,0.8806656040596941
drug0,GO_BP,GOBP_RESPONSE_TO_BACTERIUM,1,101,50,1500,0.297029702970297,0.9711518311718732,Nfib,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_BIOTIC_STIMULUS,4,177,50,1500,0.6779661016949152,0.8607252028378982,Apoe|Clu|Dclk1|Nfib,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_BMP,0,28,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CADMIUM_ION,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CALCIUM_ION,2,29,50,1500,2.0689655172413794,0.25147901761228364,Nrxn1|Syt1,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CAMP,0,14,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CARBOHYDRATE,1,35,50,1500,0.8571428571428571,0.6989411842507965,Zbtb20,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CHEMOKINE,0,11,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_COCAINE,0,15,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_COPPER_ION,0,12,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_CORTICOSTEROID,1,27,50,1500,1.1111111111111112,0.60287685419108,Ptgds,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS,4,62,50,1500,1.9354838709677418,0.14824084847871297,Atp1b1|Grin2b|Ptprd|Zeb2,0.9159368014369148
drug0,GO_BP,GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS,7,219,50,1500,0.9589041095890412,0.6117054426587782,Apoe|Atp2b1|Gria2|Nrxn1|Ptgds|Ptprd|Zeb2,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,1,17,50,1500,1.7647058823529411,0.4398083575301246,Clu,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ESTRADIOL,0,16,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ESTROGEN,0,14,50,1500,0.0,1.0,,1.0
drug0,GO_BP,GOBP_RESPONSE_TO_ETHANOL,2,20,50,1500,3.0,0.14144844471358778,Grin2a|Grin2b,0.8806656040596941
drug0,GO_BP,GOBP_RESPONSE_TO_FATTY_ACID,0,11,50,1500,0.0,1.0,,1.0
